1279,0.233253
1280,0.233550
1281,0.233847
1282,0.234145
1283,0.234444
1284,0.234743
1285,0.235042
1288,0.235944
1289,0.236246
1290,0.236548
1291,0.236851
1292,0.237154
1293,0.237458
1294,0.237763
1295,0.238068
1298,0.238986
1299,0.239293
1300,0.239601
1301,0.239909
1302,0.240217
1303,0.240527
1304,0.240837
1305,0.241147
1308,0.242081
1309,0.242394
1310,0.242707
1311,0.243021
1312,0.243335
1313,0.243649
1314,0.243965
1317,0.244914
1318,0.245231
1319,0.245549
1320,0.245868
1321,0.246187
1322,0.246507
1323,0.246827
1324,0.247148
1327,0.248113
1328,0.248436
1329,0.248760
1330,0.249084
1331,0.249409
1332,0.249734
1333,0.250059
1334,0.250386
1337,0.251368
1338,0.251697
1339,0.252026
1340,0.252355
1341,0.252686
1342,0.253016
1343,0.253348
1344,0.253680
1347,0.254679
1348,0.255013
1349,0.255348
1350,0.255683
1351,0.256019
1352,0.256355
1353,0.256692
1356,0.257707
1357,0.258046
1358,0.258386
1359,0.258726
1360,0.259067
1361,0.259408
1362,0.259751
1363,0.260093
1366,0.261125
1367,0.261470
1368,0.261815
1369,0.262161
1370,0.262508
1371,0.262855
1372,0.263203
1373,0.263551
1376,0.264600
1377,0.264951
1378,0.265302
1379,0.265654
1382,0.266713
1383,0.267067
1384,0.267422
1385,0.267777
1386,0.268133
1387,0.268489
1388,0.268847
1389,0.269204
1392,0.270281
1393,0.270641
1394,0.271001
1395,0.271362
1396,0.271724
1397,0.272087
1398,0.272450
1401,0.273542
1402,0.273907
1403,0.274273
1404,0.274639
1405,0.275006
1406,0.275374
1407,0.275742
1408,0.276111
1411,0.277221
1412,0.277592
1413,0.277964
1414,0.278337
1415,0.278710
1416,0.279083
1417,0.279457
1418,0.279832
1419,0.280207
1422,0.281337
1423,0.281715
1424,0.282093
1425,0.282472
1426,0.282852
1427,0.283232
1428,0.283613
1429,0.283994
1432,0.285142
1433,0.285526
1434,0.285910
1435,0.286295
1436,0.286681
1437,0.287067
1438,0.287454
1441,0.288618
1442,0.289007
1443,0.289397
1444,0.289787
1445,0.290178
1446,0.290570
1447,0.290962
1450,0.292143
1451,0.292537
1452,0.292933
1453,0.293329
1454,0.293725
1455,0.294122
1456,0.294520
1457,0.294919
1460,0.296117
1461,0.296518
1462,0.296920
1463,0.297322
1464,0.297725
1465,0.298128
1466,0.298532
1469,0.299748
1470,0.300154
1471,0.300561
1472,0.300969
1473,0.301377
1474,0.301786
1475,0.302196
1476,0.302606
1479,0.303840
1480,0.304253
1481,0.304666
1482,0.305080
1483,0.305495
1484,0.305910
1485,0.306326
1489,0.307995
1490,0.308414
1491,0.308834
1492,0.309254
1493,0.309675
1494,0.310097
1495,0.310519
1498,0.311789
1499,0.312214
1500,0.312639
1501,0.313065
1502,0.313491
1503,0.313919
1504,0.314346
1505,0.314775
1508,0.316064
1509,0.316495
1510,0.316927
1511,0.317359
1512,0.317792
1513,0.318226
1514,0.318660
1517,0.319967
1518,0.320404
1519,0.320841
1520,0.321279
1521,0.321718
1522,0.322158
1523,0.322598
1524,0.323038
1527,0.324364
1528,0.324808
1529,0.325252
1530,0.325696
1531,0.326141
1532,0.326587
1533,0.327034
1534,0.327481
1537,0.328827
1538,0.329276
1539,0.329727
1540,0.330178
1541,0.330630
1542,0.331082
1543,0.331535
1546,0.332899
1547,0.333354
1548,0.333811
1549,0.334268
1550,0.334725
1551,0.335184
1552,0.335643
1553,0.336102
1556,0.337486
1557,0.337948
1558,0.338411
1559,0.338874
1560,0.339339
1561,0.339804
1562,0.340269
1563,0.340736
1566,0.342139
1567,0.342608
1568,0.343077
1569,0.343548
1570,0.344019
1571,0.344490
1573,0.345436
1574,0.345909
1575,0.346384
1576,0.346859
1577,0.347334
1578,0.347811
1579,0.348288
1581,0.349244
1582,0.349723
1583,0.350203
1584,0.350683
1585,0.351164
1586,0.351646
1587,0.352128
1589,0.353095
1590,0.353580
1591,0.354065
1592,0.354551
1593,0.355037
1594,0.355524
1595,0.356012
1598,0.357480
1599,0.357970
1600,0.358462
1601,0.358954
1602,0.359446
1603,0.359940
1604,0.360434
1605,0.360928
1608,0.362417
1609,0.362914
1610,0.363412
1611,0.363911
1612,0.364411
1613,0.364911
1614,0.365412
1617,0.366918
1618,0.367422
1619,0.367926
1620,0.368432
1621,0.368937
1622,0.369444
1623,0.369951
1624,0.370459
1627,0.371986
1628,0.372497
1629,0.373008
1630,0.373520
1631,0.374033
1632,0.374546
1633,0.375060
1637,0.377124
1638,0.377641
1639,0.378160
1640,0.378679
1641,0.379198
1642,0.379719
1643,0.380240
1646,0.381807
1647,0.382331
1648,0.382856
1649,0.383381
1650,0.383907
1651,0.384434
1652,0.384962
1655,0.386548
1656,0.387078
1657,0.387609
1658,0.388141
1659,0.388674
1660,0.389207
1661,0.389741
1662,0.390275
1665,0.391883
1666,0.392421
1667,0.392959
1668,0.393498
1669,0.394037
1670,0.394577
1671,0.395118
1672,0.395660
1675,0.397290
1676,0.397834
1677,0.398380
1678,0.398926
1679,0.399472
1680,0.400020
1681,0.400568
