293,0.205939
294,0.205944
297,0.205958
298,0.205963
299,0.205968
300,0.205973
301,0.205978
302,0.205983
303,0.205988
304,0.205994
307,0.206010
308,0.206016
309,0.206021
310,0.206027
311,0.206033
312,0.206038
313,0.206044
316,0.206063
317,0.206069
318,0.206075
319,0.206081
320,0.206088
321,0.206094
322,0.206101
325,0.206121
326,0.206128
327,0.206135
328,0.206142
329,0.206149
330,0.206156
331,0.206163
332,0.206171
335,0.206193
336,0.206201
337,0.206209
338,0.206217
339,0.206225
340,0.206233
341,0.206241
344,0.206265
345,0.206274
346,0.206282
347,0.206291
348,0.206300
349,0.206308
350,0.206317
353,0.206345
354,0.206354
355,0.206363
356,0.206372
357,0.206382
358,0.206392
361,0.206421
362,0.206431
363,0.206441
364,0.206451
365,0.206461
366,0.206472
367,0.206482
368,0.206493
371,0.206525
372,0.206536
373,0.206547
374,0.206558
375,0.206569
376,0.206581
377,0.206592
380,0.206627
381,0.206639
382,0.206651
383,0.206663
384,0.206675
385,0.206688
386,0.206700
387,0.206712
390,0.206751
391,0.206764
392,0.206777
393,0.206790
394,0.206803
395,0.206816
396,0.206830
399,0.206871
400,0.206885
401,0.206899
402,0.206913
403,0.206927
404,0.206942
405,0.206956
406,0.206971
408,0.207000
409,0.207015
410,0.207030
411,0.207045
412,0.207061
413,0.207076
414,0.207092
415,0.207107
418,0.207155
419,0.207171
420,0.207188
421,0.207204
422,0.207220
423,0.207237
424,0.207254
427,0.207305
428,0.207322
429,0.207340
430,0.207357
431,0.207375
432,0.207393
433,0.207410
434,0.207428
437,0.207483
438,0.207502
439,0.207521
440,0.207539
441,0.207558
442,0.207577
443,0.207597
447,0.207675
448,0.207695
449,0.207715
450,0.207735
451,0.207755
452,0.207776
455,0.207838
456,0.207859
457,0.207880
458,0.207901
459,0.207922
460,0.207944
461,0.207966
462,0.207988
465,0.208054
466,0.208076
467,0.208099
468,0.208121
469,0.208144
470,0.208167
471,0.208190
474,0.208261
475,0.208284
476,0.208308
477,0.208332
478,0.208356
479,0.208381
480,0.208405
483,0.208480
484,0.208505
485,0.208530
486,0.208555
487,0.208581
488,0.208606
489,0.208632
492,0.208711
493,0.208737
494,0.208764
495,0.208791
496,0.208818
497,0.208845
498,0.208872
501,0.208955
502,0.208983
503,0.209011
504,0.209039
505,0.209067
506,0.209096
507,0.209125
511,0.209241
512,0.209271
513,0.209300
514,0.209330
515,0.209360
516,0.209390
517,0.209421
519,0.209482
520,0.209513
521,0.209544
522,0.209575
523,0.209607
524,0.209638
525,0.209670
526,0.209702
529,0.209799
530,0.209831
531,0.209864
532,0.209897
533,0.209930
534,0.209963
535,0.209997
539,0.210133
541,0.210201
542,0.210236
543,0.210271
544,0.210306
548,0.210448
549,0.210484
550,0.210521
551,0.210557
552,0.210594
553,0.210630
556,0.210742
557,0.210779
558,0.210817
559,0.210855
560,0.210893
561,0.210931
562,0.210969
563,0.211008
567,0.211165
568,0.211204
569,0.211244
570,0.211284
571,0.211324
572,0.211364
576,0.211528
577,0.211569
578,0.211611
579,0.211652
580,0.211694
581,0.211736
586,0.211950
587,0.211993
588,0.212037
591,0.212125
