592,0.207397
595,0.207530
596,0.207575
597,0.207620
598,0.207666
600,0.207757
601,0.207803
604,0.207942
605,0.207989
606,0.208036
607,0.208083
608,0.208131
609,0.208179
610,0.208226
613,0.208371
614,0.208420
615,0.208469
616,0.208518
617,0.208568
618,0.208617
619,0.208667
622,0.208818
623,0.208869
624,0.208919
625,0.208971
626,0.209022
627,0.209073
628,0.209125
629,0.209177
632,0.209335
633,0.209388
634,0.209441
635,0.209494
636,0.209548
637,0.209601
638,0.209655
641,0.209819
642,0.209874
643,0.209929
644,0.209984
645,0.210040
646,0.210096
647,0.210152
648,0.210208
651,0.210378
652,0.210436
653,0.210493
654,0.210551
655,0.210609
656,0.210667
657,0.210725
658,0.210784
661,0.210961
662,0.211021
663,0.211080
664,0.211141
666,0.211261
667,0.211322
668,0.211383
669,0.211444
670,0.211506
671,0.211568
672,0.211630
676,0.211880
677,0.211943
678,0.212006
679,0.212070
680,0.212134
681,0.212198
682,0.212263
685,0.212457
686,0.212523
687,0.212588
688,0.212654
689,0.212720
690,0.212787
691,0.212853
692,0.212920
695,0.213122
696,0.213190
697,0.213259
698,0.213327
699,0.213396
700,0.213465
701,0.213534
702,0.213603
705,0.213813
706,0.213883
707,0.213954
708,0.214025
709,0.214096
710,0.214168
711,0.214240
714,0.214456
715,0.214529
716,0.214602
717,0.214676
718,0.214749
719,0.214823
720,0.214897
721,0.214972
724,0.215196
725,0.215272
726,0.215347
727,0.215423
728,0.215500
729,0.215576
730,0.215653
734,0.215963
735,0.216041
736,0.216119
737,0.216198
738,0.216277
739,0.216356
742,0.216596
743,0.216676
744,0.216757
745,0.216837
746,0.216919
747,0.217000
748,0.217082
749,0.217164
750,0.217246
751,0.217329
754,0.217578
755,0.217662
756,0.217746
757,0.217830
758,0.217914
759,0.217999
760,0.218084
763,0.218341
764,0.218427
765,0.218514
766,0.218601
767,0.218688
768,0.218775
769,0.218863
772,0.219127
773,0.219216
774,0.219305
775,0.219395
776,0.219484
777,0.219574
778,0.219665
779,0.219755
782,0.220029
783,0.220120
784,0.220212
785,0.220305
786,0.220397
787,0.220490
788,0.220584
791,0.220865
792,0.220959
793,0.221054
794,0.221149
795,0.221244
796,0.221340
797,0.221436
798,0.221532
801,0.221823
802,0.221920
803,0.222018
804,0.222116
805,0.222214
806,0.222313
807,0.222412
811,0.222810
812,0.222911
813,0.223012
814,0.223113
815,0.223214
816,0.223316
817,0.223418
820,0.223726
821,0.223829
822,0.223933
823,0.224037
824,0.224141
825,0.224245
826,0.224350
831,0.224879
832,0.224986
833,0.225093
834,0.225200
835,0.225308
836,0.225416
839,0.225742
840,0.225851
841,0.225961
842,0.226071
843,0.226181
844,0.226292
845,0.226403
846,0.226514
851,0.227075
852,0.227188
853,0.227302
854,0.227416
855,0.22753
