2738,0.725619
2741,0.731026
2742,0.732832
2743,0.734638
2744,0.736445
2745,0.738254
2746,0.740064
2747,0.741875
2748,0.743688
2749,0.745502
2752,0.750950
2753,0.752769
2754,0.754588
2755,0.756409
2756,0.758232
2757,0.760055
2758,0.761880
2759,0.763706
2760,0.765533
2761,0.767362
2762,0.769192
2765,0.774688
2766,0.776523
2767,0.778359
2768,0.780196
2769,0.782034
2770,0.783874
2771,0.785715
2772,0.787557
2773,0.789400
2774,0.791245
2775,0.793091
2776,0.794938
2777,0.796786
2778,0.798636
2782,0.806046
2783,0.807902
2784,0.809759
2785,0.811617
2786,0.813477
2787,0.815338
2788,0.817200
2789,0.819063
2790,0.820928
2791,0.822793
2792,0.824660
2793,0.826529
2794,0.828398
2798,0.835889
2799,0.837765
2800,0.839642
2801,0.841520
2802,0.843400
2803,0.845280
2804,0.847163
2805,0.849046
2806,0.850930
2807,0.852816
2808,0.854703
2809,0.856592
2810,0.858481
2814,0.866052
2815,0.867948
2816,0.869846
2817,0.871744
2818,0.873644
2819,0.875545
2820,0.877447
2821,0.879350
2822,0.881255
2823,0.883161
2824,0.885069
2825,0.886977
2826,0.888887
2827,0.890798
2830,0.896539
2831,0.898455
2832,0.900373
2833,0.902291
2834,0.904211
2835,0.906133
2836,0.908055
2837,0.909979
2838,0.911904
2839,0.913830
2840,0.915758
2841,0.917687
2842,0.919617
2843,0.921548
2847,0.929287
2848,0.931225
2849,0.933164
2850,0.935104
2851,0.937046
2852,0.938989
2853,0.940933
2854,0.942879
2855,0.944825
2856,0.946773
2857,0.948723
2858,0.950673
2859,0.952625
2863,0.960446
2864,0.962404
2865,0.964364
2866,0.966325
2867,0.968287
2868,0.970250
2869,0.972215
2870,0.974181
2871,0.976148
2872,0.978117
2873,0.980087
2874,0.982058
2875,0.984031
2879,0.991933
2880,0.993912
2881,0.995893
2882,0.997874
2883,0.999857
2884,1.001841
2885,1.003826
2886,1.005813
2887,1.007801
2888,1.009790
2889,1.011781
2890,1.013773
2891,1.015766
2895,1.023752
2896,1.025752
2897,1.027753
2898,1.029755
2899,1.031758
2900,1.033763
2901,1.035770
2902,1.037777
2903,1.039786
2904,1.041796
2905,1.043807
2906,1.045820
2907,1.047834
2911,1.055903
2912,1.057924
2913,1.059946
2914,1.061969
2915,1.063993
2916,1.066019
2917,1.068046
2918,1.070075
