860,0.213549
861,0.214055
862,0.214560
865,0.216079
866,0.216586
867,0.217094
868,0.217601
869,0.218109
870,0.218618
871,0.219126
874,0.220655
875,0.221165
876,0.221675
877,0.222186
878,0.222697
879,0.223208
880,0.223720
881,0.224232
884,0.225770
885,0.226284
886,0.226798
887,0.227312
888,0.227826
889,0.228341
890,0.228856
893,0.230404
894,0.230921
895,0.231437
896,0.231955
897,0.232472
898,0.232990
899,0.233509
902,0.235066
903,0.235585
904,0.236105
905,0.236626
906,0.237147
907,0.237668
908,0.238189
911,0.239756
912,0.240279
913,0.240802
914,0.241326
915,0.241850
916,0.242374
917,0.242899
918,0.243424
921,0.245001
922,0.245527
923,0.246054
924,0.246581
925,0.247109
926,0.247637
927,0.248165
928,0.248694
929,0.249223
930,0.249752
931,0.250282
933,0.251343
934,0.251874
935,0.252405
936,0.252936
937,0.253468
938,0.254001
939,0.254533
940,0.255066
943,0.256668
944,0.257202
945,0.257737
946,0.258272
947,0.258808
948,0.259344
949,0.259880
953,0.262030
954,0.262568
955,0.263107
956,0.263646
957,0.264185
958,0.264725
959,0.265265
960,0.265806
963,0.267430
964,0.267972
965,0.268514
966,0.269057
967,0.269600
968,0.270144
969,0.270688
970,0.271232
976,0.274506
977,0.275053
978,0.275601
979,0.276148
980,0.276697
981,0.277245
982,0.277794
985,0.279444
986,0.279994
987,0.280545
988,0.281096
989,0.281648
990,0.282200
991,0.282753
994,0.284413
995,0.284967
996,0.285521
997,0.286076
998,0.286631
999,0.287187
1000,0.287743
1001,0.288300
1003,0.289414
1004,0.289971
1005,0.290529
1006,0.291088
1007,0.291647
1008,0.292206
1009,0.292766
1012,0.294447
1013,0.295008
1014,0.295570
1015,0.296132
1016,0.296695
1017,0.297258
