1724,0.341775
1725,0.342743
1726,0.343713
1727,0.344683
1730,0.347597
1731,0.348570
1732,0.349544
1733,0.350519
1734,0.351494
1735,0.352470
1736,0.353447
1737,0.354425
1740,0.357362
1741,0.358342
1742,0.359324
1743,0.360306
1744,0.361288
1745,0.362272
1746,0.363256
1749,0.366214
1750,0.367201
1751,0.368189
1752,0.369178
1753,0.370168
1754,0.371158
1755,0.372149
1756,0.373141
1759,0.376121
1760,0.377116
1761,0.378112
1762,0.379108
1763,0.380105
1764,0.381103
1765,0.382102
1766,0.383101
1774,0.391125
1775,0.392131
1778,0.395155
1779,0.396164
1780,0.397174
1781,0.398185
1782,0.399197
1783,0.400209
1784,0.401223
1787,0.404267
1788,0.405283
1789,0.406301
1790,0.407318
1791,0.408337
1792,0.409357
1793,0.410377
1794,0.411398
1797,0.414465
1798,0.415490
1799,0.416514
1800,0.417540
1801,0.418567
1802,0.419594
1803,0.420622
1807,0.424742
1808,0.425774
1809,0.426806
1810,0.427840
1811,0.428874
1812,0.429909
1813,0.430945
1816,0.434057
1817,0.435096
1818,0.436136
1819,0.437176
1820,0.438218
1821,0.439260
1822,0.440303
1823,0.441346
1826,0.444482
1827,0.445529
1828,0.446577
1829,0.447625
1830,0.448674
1831,0.449724
1832,0.450775
1833,0.451827
1836,0.454987
1837,0.456041
1838,0.457097
1839,0.458153
1840,0.459211
1841,0.460269
1842,0.461327
1845,0.464508
1846,0.465570
1847,0.466633
1848,0.467697
1849,0.468761
1850,0.469826
1851,0.470892
1852,0.471959
1855,0.475164
1856,0.476234
1857,0.477305
1858,0.478377
1859,0.479449
1860,0.480523
1861,0.481597
1862,0.482671
1865,0.485901
1866,0.486979
1867,0.488058
1868,0.489138
1869,0.490218
1870,0.491299
1871,0.492382
1872,0.493465
1874,0.495633
1875,0.496718
1876,0.497805
1877,0.498892
1878,0.499979
1879,0.501068
1880,0.502158
1881,0.503248
